shared_construction_id,mapper_run_id,axis1_record_id,axis2_record_id,membership_payload_hash,dataset_hash,sigma,replicate_id,status,pullback_identity_match,linkage_valid
6f4c0291516967305394eb4466cafc527b9f56367e67be36fbd8d347c7a21fc7,N1_C_DIGITS__f_mapper__sigma_0.03__rep30,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep30,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep30,0f0e068b65ef94b47d9cbab151adcbddafd06e7048568c31633e07b489d1dfff,2dd61b0e47550906c9a5de06323eb7bffda4b5a6b49dcce2663d6c8f5390b6d4,0.03,30,success,True,True
20e6dcddf6e2077bcdb5809c48162bd6212c2f58a3e692a4a1b24be65b2a37a8,N1_C_DIGITS__conventional__sigma_0.05__rep01,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep01,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep01,7e56ed0f7e3428db1b2e6988844a5a1589eb5013c4c27db17c75efeb2453a9d2,8da6b94e6b8f0ac4d7f5f066a4317cd50528e846306d479329c2a583c1f099d7,0.05,1,success,True,True
815a69b09e6a30182bcd3b3c1eb845c43aa9180791523f69c31d6197105adc9c,N1_C_DIGITS__f_mapper__sigma_0.05__rep01,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep01,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep01,fd4d1540800a369d1dea81e6c2cc30ff8e0308f996d4ff85d5f2ec5ff400d5e1,8da6b94e6b8f0ac4d7f5f066a4317cd50528e846306d479329c2a583c1f099d7,0.05,1,success,True,True
1646ff9c0a0462479c19b5c15c46a05a0e8954e2eb9078f144fb4f66cc82e13b,N1_C_DIGITS__conventional__sigma_0.05__rep02,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep02,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep02,de128b52048b2c7e2a5c3bed0176115904fbf631b761ca22dd843fde16a3c1b0,0423f1594b7f71c8f4c0d308ec6370fe6a7a80ee8c2fd5a8d507049f4cbda0a2,0.05,2,success,True,True
febff0a448b6fc83b842093c8716f547891f4053603f4c58c5eb8b2289ba0a19,N1_C_DIGITS__f_mapper__sigma_0.05__rep02,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep02,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep02,,0423f1594b7f71c8f4c0d308ec6370fe6a7a80ee8c2fd5a8d507049f4cbda0a2,0.05,2,fcm_non_convergence,True,True
7ec5806d4306ed1faf8a2e2a7735a143e8be2b233e4f2c731bf4d50662dc00f7,N1_C_DIGITS__conventional__sigma_0.05__rep03,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep03,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep03,e1eddc72865b5d40e8234035f220e5890192fe21e1b333b5b094a0a21dfa51c5,bca0e8dfb7c3810f4cc490d1412a36b37813ee4ab4edee8df942c62048a08f09,0.05,3,success,True,True
8b14df045c793169cba77127c9dcad2c3784c94319b8b541d2caddd564fc8a68,N1_C_DIGITS__f_mapper__sigma_0.05__rep03,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep03,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep03,c96501d2720e87e53a5e23cb15906b9b547e0ffe0ba682c3bc702d19487a7a2b,bca0e8dfb7c3810f4cc490d1412a36b37813ee4ab4edee8df942c62048a08f09,0.05,3,success,True,True
71ed57f580351d1457a3a51acd364701b476be95bdc9e06eb8a12ac6213bb960,N1_C_DIGITS__conventional__sigma_0.05__rep04,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep04,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep04,1aa971ee8ecf269802e4aa70305a2cb9e57cf8842e44de3cbff677a5560a2daa,448409006eb3a5413de0011ca5b0bf273cce54466ec8d9c9b2f17402e8a73e0f,0.05,4,success,True,True
d0b229f15014cdefc6934c54f316312dbdbe3db1750c0ccea43d93e3c6be0b2c,N1_C_DIGITS__f_mapper__sigma_0.05__rep04,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep04,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep04,,448409006eb3a5413de0011ca5b0bf273cce54466ec8d9c9b2f17402e8a73e0f,0.05,4,fcm_non_convergence,True,True
b54f103f2c2b13a4e0890b58acb5fee01b82d2d7b799065f1b15fc8807fe9960,N1_C_DIGITS__conventional__sigma_0.05__rep05,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep05,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep05,1c6a836ba3441daaaa3811e11050fe7a2a992afcaca6e56306996e7cc2c17ca2,9c3f6b5d60099fa6ce17aeb7ebbb6e5d9071c3e48b6efd1272a1752f4f6fb80d,0.05,5,success,True,True
be945875dfb0c111b8d8d407189e57fbe1dcfa2a008471b73c816036c307a4f8,N1_C_DIGITS__f_mapper__sigma_0.05__rep05,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep05,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep05,4947792ba7f21f7afc1d5d56b68414ac6f0d7ecedff7cc61307ea723b4dee8ca,9c3f6b5d60099fa6ce17aeb7ebbb6e5d9071c3e48b6efd1272a1752f4f6fb80d,0.05,5,success,True,True
75af3acb93527a595b8d508ba9c19774c92b9985f31b23881273d949f3782e04,N1_C_DIGITS__conventional__sigma_0.05__rep06,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep06,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep06,3a1d9e23444432026e91d909529f981ca4d877ec2ddc5cb15fd7ee9b25c3d697,01688e0ce309ac88de408f397c263fcbbf3735f846a53d9c9dd227cc2cc15bc7,0.05,6,success,True,True
cd2818a26b8d99fabdab760623a2ce93f45b2a366f6f6e5807e1f3d01d174e48,N1_C_DIGITS__f_mapper__sigma_0.05__rep06,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep06,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep06,ead7da0c0bf8cf9e0e9f4e61d5f7b4b8e5eca7eed71a1e269b624bc99bef90d6,01688e0ce309ac88de408f397c263fcbbf3735f846a53d9c9dd227cc2cc15bc7,0.05,6,success,True,True
0e68ca49f9764ba71eb71255e7094a2e2ce70565bf0e0f8e2d4b093727a3ebec,N1_C_DIGITS__conventional__sigma_0.05__rep07,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep07,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep07,79d305c281a25fc2933d85a436f08b41ec9928b8bdbeca8d3611acb09a545cc9,61e2835b6b4754d372466616928323ac294e3407db3100e75787f94a26561d7e,0.05,7,success,True,True
dfb86f73180e0f74d38df36a270f5378695aa3bed0ff5dfbe8361820e27a734f,N1_C_DIGITS__f_mapper__sigma_0.05__rep07,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep07,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep07,,61e2835b6b4754d372466616928323ac294e3407db3100e75787f94a26561d7e,0.05,7,fcm_non_convergence,True,True
c1101b28aa52f9a1e83929a510beb9507e71bb112579c3d887f086ed564d371c,N1_C_DIGITS__conventional__sigma_0.05__rep08,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep08,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep08,e93f84b2e11b6f1507e028f304ad3c4b920682568c9b41afaf44c4c798e4dfb3,5f6010c0db6e9ff05e65a6d7782d8095b43838640a3ca3c6f75ef7d74fe177ef,0.05,8,success,True,True
c6d89928c8b09b483d6e71aadceec1181b5fd01449ee3d4f3eaa6d42b449f1d2,N1_C_DIGITS__f_mapper__sigma_0.05__rep08,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep08,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep08,,5f6010c0db6e9ff05e65a6d7782d8095b43838640a3ca3c6f75ef7d74fe177ef,0.05,8,fcm_non_convergence,True,True
ee88546b2ec3a709ebd2d7522cfc65660333bd8d25dd6a801283d40183d83db1,N1_C_DIGITS__conventional__sigma_0.05__rep09,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep09,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep09,42104e7758ef9867fb8c9ad8a7315a2f2ceabb2604e357049e162fc1a406ebd5,ee04146e98acc190eea5dc724a194512615b24165e4f323856b004a4baba9af6,0.05,9,success,True,True
0aa5251728cef835e8b7eb83c31670001ed4d916a1eba31ce57902f8027e1901,N1_C_DIGITS__f_mapper__sigma_0.05__rep09,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep09,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep09,84f1b1965973917748c557c4731796f51c1e7c704ad55b8a77cc1af1c68b7661,ee04146e98acc190eea5dc724a194512615b24165e4f323856b004a4baba9af6,0.05,9,success,True,True
aae26f71533eb64d7bcf369622faba43f95686a9ec601f6d2c6d7c56a4a9442a,N1_C_DIGITS__conventional__sigma_0.05__rep10,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep10,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep10,5f17bbccbe031aeca9d283c9210bfb8dbfa8173c0289e257e7aed9c54d525294,db0d4dd6822759320b822975807face90b3d13b753e9b4dfbcfbd6491638d69e,0.05,10,success,True,True
6d7e055158fabb656f06e8f180fcd87d68708128504df47cc8db5ea48b80cf53,N1_C_DIGITS__f_mapper__sigma_0.05__rep10,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep10,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep10,8a357f08e3c11f6553270b1ebf92117b0c5d52bfb796a93566d022a0d18afe48,db0d4dd6822759320b822975807face90b3d13b753e9b4dfbcfbd6491638d69e,0.05,10,success,True,True
b657646ba94d372729ddb05609a4fc0d21c8ecf7085e39ec03557ba019b45eb1,N1_C_DIGITS__conventional__sigma_0.05__rep11,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep11,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep11,8b56e3006bfaf0f923275a29e53b5fd23431d4cec2d8285b22d9660ddde0449e,30d0c194c00ba4ac30ac1317e02d63477951878a3f4fab2583eea9471668b7ea,0.05,11,success,True,True
05080188cbcbc57986fca26ba512185737e20262f63ff9f2b2a87512ec6b3ab5,N1_C_DIGITS__f_mapper__sigma_0.05__rep11,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep11,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep11,,30d0c194c00ba4ac30ac1317e02d63477951878a3f4fab2583eea9471668b7ea,0.05,11,fcm_non_convergence,True,True
338a92117d8690f47ee3b36633040838772d07e79b5bc74e0df375ffd4df13cd,N1_C_DIGITS__conventional__sigma_0.05__rep12,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep12,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep12,3cd134600fef641d6ee037105255b5098e8ba9e5b90c6dee0e500b8fd17a66da,a2a7542f654266795bd353a4f789d2ed31f3a44b304aed5e0bcb0515026ecc08,0.05,12,success,True,True
6374ef12b7204c7cc5577cf12f8d9ce8da38fe70dc14d5af55e5fd71d304f214,N1_C_DIGITS__f_mapper__sigma_0.05__rep12,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep12,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep12,,a2a7542f654266795bd353a4f789d2ed31f3a44b304aed5e0bcb0515026ecc08,0.05,12,fcm_non_convergence,True,True
430c5ac7eeb46a67bc6c9a744facea0b83bd6203dd1213352d79cdaf437c9687,N1_C_DIGITS__conventional__sigma_0.05__rep13,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep13,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep13,850b2ec30612780a67d58dc676175d9792d760bc48714687fa22c8e4c17b7290,569d19bb63447cb24750076c5a8625bb4ae9e1423289ea78ed8a15b5c2c65a8f,0.05,13,success,True,True
4ee8a08471f252601714f17e76609364a28aa048e1b026ca655b4ffc5cecbf85,N1_C_DIGITS__f_mapper__sigma_0.05__rep13,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep13,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep13,,569d19bb63447cb24750076c5a8625bb4ae9e1423289ea78ed8a15b5c2c65a8f,0.05,13,fcm_non_convergence,True,True
c468d5311c049cc493dd3ead470c5760312ca802d507826f63a693df4d5fcb74,N1_C_DIGITS__conventional__sigma_0.05__rep14,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep14,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep14,dbb55efd3a018fc1cd3efb2f863ae4a6c914eb73a7aa40dad4e164af26c6fab4,d229f180393bcd1ffcfa26b318a338534b85da3144b8be658acff5e793574810,0.05,14,success,True,True
701bb0c32ee3563fcb9997d9c10c05163779dbdd5d06f1e25d86273eb0ea63bf,N1_C_DIGITS__f_mapper__sigma_0.05__rep14,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep14,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep14,56e09ff8d7d471c8846c6e2edbebda12558000d70b232d6ee9097a42a14b7747,d229f180393bcd1ffcfa26b318a338534b85da3144b8be658acff5e793574810,0.05,14,success,True,True
2b297b2a31265f44015437ee2af9284f409857da50d017227811bc18b1b84873,N1_C_DIGITS__conventional__sigma_0.05__rep15,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep15,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep15,c32f27f4415c7428a8640d216781f3084ed2d3090fc601572e1224f521eca938,770f5aae041adaeb85f91caa2664d0b1022400401c5480ff936d488d9eb9309b,0.05,15,success,True,True
024e081a337e409137dba9a59d4484c1b09e7f62f8fa196de0538958b52d66b0,N1_C_DIGITS__f_mapper__sigma_0.05__rep15,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep15,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep15,9a0b6501bcef4ca4812c9322be95f6ef2d9eab853f814c52bbfd62f1323770ce,770f5aae041adaeb85f91caa2664d0b1022400401c5480ff936d488d9eb9309b,0.05,15,success,True,True
97f30918be121590e964a71f2979e88b13e72e1b9013f0378cdb204f9c4ede7e,N1_C_DIGITS__conventional__sigma_0.05__rep16,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep16,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep16,1d6feda0d5c22043803c97d94bdee9f39ac3a0f89f737fc727340c759a14b8c2,81442e56fb865d285539ea95da019b732088a02fe98d01777246f0fb1514c208,0.05,16,success,True,True
9462f87422bee65524e662dd41d4fa560b106f0147fff8f4e9bff2495e250479,N1_C_DIGITS__f_mapper__sigma_0.05__rep16,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep16,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep16,b767ba05a2432a9d5fd1590fd3a24c4f34a859c79f9ba3859d94ec493d69c882,81442e56fb865d285539ea95da019b732088a02fe98d01777246f0fb1514c208,0.05,16,success,True,True
54a7b2dfff9c812243006664a305140f2766d4cd04d59c6ab3283ebe54243f4b,N1_C_DIGITS__conventional__sigma_0.05__rep17,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep17,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep17,cbb1077ec4438c32d34ea213b2627cfd48a7a3c11e0f16952f4ecb8cfbd34306,14f0b10b9871386beba2d93fd6e00abcb24c9a13679739c6451574bfa47912d7,0.05,17,success,True,True
3db15bb20b06a1581b3e9788ab95e9438c9a257b8fe1950801f91e8a6aa5069d,N1_C_DIGITS__f_mapper__sigma_0.05__rep17,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep17,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep17,,14f0b10b9871386beba2d93fd6e00abcb24c9a13679739c6451574bfa47912d7,0.05,17,fcm_non_convergence,True,True
1ecb68298266625c0637d83e2f7c08d69eb22843f22dd7264c8a689a6f8becd3,N1_C_DIGITS__conventional__sigma_0.05__rep18,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep18,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep18,65d170169912540dad1e48a0aee55f79b8d77bb31a644cadfead1bee562afdb1,4b1b9ccd8755091e4b653debee284ef0db525277d3bd181e9414a91122bb5c35,0.05,18,success,True,True
3a5e11814ee87d210d6ed1a006c56a18f38b63567377577289e9c8837f6c53dd,N1_C_DIGITS__f_mapper__sigma_0.05__rep18,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep18,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep18,,4b1b9ccd8755091e4b653debee284ef0db525277d3bd181e9414a91122bb5c35,0.05,18,fcm_non_convergence,True,True
78be0ab5905b7a0fb2397fd68ba134ae916b81c05e569fa108fb9b01eb5c4cf3,N1_C_DIGITS__conventional__sigma_0.05__rep19,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep19,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep19,686a71b193c37ccb627e8e58dfeaf22816a3db38c70f7697da9f5bc26e34e065,9e71af9226774dd7d08cb3e55def4de0d11e54a548e7bc72ef755e8193bf7eeb,0.05,19,success,True,True
ae577f16dfdd2fcea50b3fb43d5baee1635470370f23ef14f2fa35a2765abdc1,N1_C_DIGITS__f_mapper__sigma_0.05__rep19,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep19,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep19,,9e71af9226774dd7d08cb3e55def4de0d11e54a548e7bc72ef755e8193bf7eeb,0.05,19,fcm_non_convergence,True,True
d13a2bc17b1c42eb2537148f3c928c922a912bbb92f6b46f03a38d4bd00dba95,N1_C_DIGITS__conventional__sigma_0.05__rep20,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep20,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep20,bc0ff8e2be83e24725e4f18a3d9b5faa26fa8b97a85a85c792bb1c47cf5229ed,90add5426702d899a79d78a3b795583b59ff7aac54a23a4bc288b22c245d7b42,0.05,20,success,True,True
41eda5fbbff5cba3f8c9b9bbef692110001122d7779e1bbcb324193409fe9515,N1_C_DIGITS__f_mapper__sigma_0.05__rep20,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep20,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep20,,90add5426702d899a79d78a3b795583b59ff7aac54a23a4bc288b22c245d7b42,0.05,20,fcm_non_convergence,True,True
99179e62da0014bd9a259c57a51e0646b1285966d55def194ca63c691b454184,N1_C_DIGITS__conventional__sigma_0.05__rep21,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep21,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep21,dfc570635a1e32a017899e4f58588381a8c657111b2086202f086fcb543c8ac2,ded122e47cb192a4d6a4dc603dc28ca492e98d5df71707579927aead12570090,0.05,21,success,True,True
97322a971a645fdb18e78c73a23a142617f5b8ee4eb7714a80f978299e75a18d,N1_C_DIGITS__f_mapper__sigma_0.05__rep21,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep21,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep21,,ded122e47cb192a4d6a4dc603dc28ca492e98d5df71707579927aead12570090,0.05,21,fcm_non_convergence,True,True
b435130a53f9fae99a41efc4b23578e1b7a3532786eefaf56d99ea33942c0070,N1_C_DIGITS__conventional__sigma_0.05__rep22,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep22,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep22,79ef90e955d024ad84fe836159da1c73fd8e26a0e5180ab01f5a3140a5c5f726,25b15bd8c8e1b5d763e5e23a59bd564bac3f5076a039d8ee1587bf5a7e18d091,0.05,22,success,True,True
9f4d44b5ff787e0e011d0368d59e3a464977a2cc180641183cbb033bbbcf7b4b,N1_C_DIGITS__f_mapper__sigma_0.05__rep22,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep22,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep22,,25b15bd8c8e1b5d763e5e23a59bd564bac3f5076a039d8ee1587bf5a7e18d091,0.05,22,fcm_non_convergence,True,True
e6500e79aed3c09de5f4c4bf2505cab8dd8e9b0603f119f791197fcab00a72fe,N1_C_DIGITS__conventional__sigma_0.05__rep23,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep23,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep23,ebdc123752d1c875c632de7d86fed678470be5b7e55e427b65f7e521f95797b8,560b3ce7fecbfce0da690aefa4011c14adf8938bf76bdb760c92e730f6fbdaa8,0.05,23,success,True,True
ccd215f3ee5fb79ec174684d8ca6e87a93fdf0766590a52f6e7786c007afc4b8,N1_C_DIGITS__f_mapper__sigma_0.05__rep23,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep23,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep23,be57d1518b32dd63a08f68cb93bfa1d6cf2a55a00a31836d04adcb1994a2442b,560b3ce7fecbfce0da690aefa4011c14adf8938bf76bdb760c92e730f6fbdaa8,0.05,23,success,True,True
e285dd79dad52b186b506216847b258278f584598b803e86663a29baee28c5c4,N1_C_DIGITS__conventional__sigma_0.05__rep24,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep24,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep24,6fd6c879d32f676df6ea400225dcd220225654147c99728f76bcd8f004aeedd4,f9338905e8546edeaaf9e3fafb8ea3229e4bd2f58bd15dfca7ec02adae1dfbb7,0.05,24,success,True,True
4381953b8ba6d7bb6f64f1b0843d2b5cf97c91a4fa44bd62675a7fd25fba8ef6,N1_C_DIGITS__f_mapper__sigma_0.05__rep24,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep24,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep24,,f9338905e8546edeaaf9e3fafb8ea3229e4bd2f58bd15dfca7ec02adae1dfbb7,0.05,24,fcm_non_convergence,True,True
a0491cc1d59cc636157635a7be780061890341aad6744b23259ddfac8cfb78cd,N1_C_DIGITS__conventional__sigma_0.05__rep25,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep25,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep25,7a2949bec2337d387bce6e23d9a03ad6f1e59776475d0f02a07b55df3519058c,81bfde275f978c3d4a2241b1d9f0d38b9d4c852537a26ca646742c47ca5bbaa7,0.05,25,success,True,True
e2a53f5d7e78a4b356dc7b8ca444207aa8fc01c08b51e2da3ed8b29d2e898019,N1_C_DIGITS__f_mapper__sigma_0.05__rep25,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep25,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep25,,81bfde275f978c3d4a2241b1d9f0d38b9d4c852537a26ca646742c47ca5bbaa7,0.05,25,fcm_non_convergence,True,True
11b0220b41a11535c3cab8fd364b044c9694bd8296632fb0e7df636780fa8b9f,N1_C_DIGITS__conventional__sigma_0.05__rep26,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep26,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep26,63c5d18b807096ed958321b414efdad91f492cbc8cc02cf5426bc6ceb8e47497,286bd717553a2062b2991bcc89401843095c3474267925072a7c64390f547345,0.05,26,success,True,True
3c2148f035f373697a06751076a52ea9b1183a9d79f76fb9e53580f34aaba6eb,N1_C_DIGITS__f_mapper__sigma_0.05__rep26,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep26,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep26,,286bd717553a2062b2991bcc89401843095c3474267925072a7c64390f547345,0.05,26,fcm_non_convergence,True,True
c63475be7a2dae6839a28c2042ea9253b55632b5288f7eebca6b3b64186a36a7,N1_C_DIGITS__conventional__sigma_0.05__rep27,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep27,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep27,1bcd8ef6807d46364a577228794c4c5a01b2178d24a9af3367b478bb10a63932,dae3a338dac1f84cdf00d3607e5b6af0b8994355f8d1c3d1bdb81bee8edd7107,0.05,27,success,True,True
e80634babbeb9d89ef6411f9b5ee7c30bb2672c4b3cc7783580d98ac908ccff3,N1_C_DIGITS__f_mapper__sigma_0.05__rep27,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep27,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep27,2b8d62bf97fdf7f219581ff73387e9b0481cc5873a21f1fdb2880e7f2bb3ed1f,dae3a338dac1f84cdf00d3607e5b6af0b8994355f8d1c3d1bdb81bee8edd7107,0.05,27,success,True,True
e7c9e7be3c9ac47c277f9ceb4c618444ba725bccb6a0cb6765dccf22d805e585,N1_C_DIGITS__conventional__sigma_0.05__rep28,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep28,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep28,c689d349855d1d22cc40cb16bd2aa9fc7304f1a95def3f69c0bee639c1efc19b,2c6de8b7533a4695865603af348fccb2e9945d1c1d70660f04c7a6905f2ecf7a,0.05,28,success,True,True
242073a62c469611faaaba71c040e178ab91ca6af0108b3dc1085645ad1350af,N1_C_DIGITS__f_mapper__sigma_0.05__rep28,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep28,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep28,03103304092283e799c3598f71f36c187ab60c172139652e22f62fd8f9248ce6,2c6de8b7533a4695865603af348fccb2e9945d1c1d70660f04c7a6905f2ecf7a,0.05,28,success,True,True
8796f8989848077fd50784128ad1cbe3de19cc27eee342cc7f7ba7ac4ece62ae,N1_C_DIGITS__conventional__sigma_0.05__rep29,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep29,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep29,efc3cfa361d9ead25ab995a726e47b5a37a91219f7559fe973a9768df3de287d,6d7c316faf6eedabb985f3aeef0b854e73ab8d919158e29fedc808295c1ed14b,0.05,29,success,True,True
6349030c961cd9b9af009c6068bb338c963fe0422abfa850fd596d664c78e9fb,N1_C_DIGITS__f_mapper__sigma_0.05__rep29,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep29,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep29,,6d7c316faf6eedabb985f3aeef0b854e73ab8d919158e29fedc808295c1ed14b,0.05,29,fcm_non_convergence,True,True
2829a2ea34af62955ac6c87b3f50eeffc7c46f11bbdc19d9297134dba1e3b649,N1_C_DIGITS__conventional__sigma_0.05__rep30,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep30,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep30,58149575a386f0a77375e74296dbdf92aac4d49c1cb7f9f703b84e3a7d374309,a67c8a5681f8cd4c554a2d679da0c36203ee67a9b22b498a479855f06acd59cb,0.05,30,success,True,True
22c90249a5ef4596f10401e5bb2efe780275f8aaee37f9bf107855ea29893271,N1_C_DIGITS__f_mapper__sigma_0.05__rep30,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep30,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep30,f72331544cd7c913901e409991fa7265c0358c3e1b3b3d5e01a6cb9ee9fb7b47,a67c8a5681f8cd4c554a2d679da0c36203ee67a9b22b498a479855f06acd59cb,0.05,30,success,True,True
